rank,fragment_id,fragment_smiles,pathogen_count,total_compounds,total_tp,total_tn,overall_avg_attribution,overall_max_attribution,avg_activity_rate_percent,SA_compounds,SA_tp,SA_tn,SA_avg_attr,SA_activity_pct,EC_compounds,EC_tp,EC_tn,EC_avg_attr,EC_activity_pct,CA_compounds,CA_tp,CA_tn,CA_avg_attr,CA_activity_pct,SA_example_id,SA_example_smiles,SA_example_target,SA_example_attr,SA_example_pred,SA_example_mw,EC_example_id,EC_example_smiles,EC_example_target,EC_example_attr,EC_example_pred,EC_example_mw,CA_example_id,CA_example_smiles,CA_example_target,CA_example_attr,CA_example_pred,CA_example_mw
183,11650,C1=NNN=N1,3,158,129,29,0.4257,0.7616,72.21,50,48,2,0.368,96.0,31,8,23,0.484,25.81,77,73,4,0.425,94.81,CS000375339,CCOC(=O)c1c(/N=C(\C)Cn2nnc([N+](=O)[O-])n2)sc2c1CCC2,1,0.762,0.966,364.4,CS000465228,C/C(Cn1nnc([N+](=O)[O-])n1)=N\NC(=O)c1cccc([N+](=O)[O-])c1,0,0.762,0.046,334.3,CHEMBL4457314,O=C(CN1N=NC(/C=C/C2=CC=CC=C2)=N1)N/N=C/C1=CC=C([N+](=O)[O-])C=C1,1,0.762,0.639,377.4
184,4586,C1=CC=C(C2=CC=NN2)C=C1,3,135,128,7,0.6151,0.7616,95.06,57,54,3,0.576,94.74,49,46,3,0.637,93.88,29,28,1,0.632,96.55,CHEMBL4574148,CC(C)OC1=CC=C(CN(CCC(N)=O)C(=O)C2=C(C3=CC=C4SC=CC4=C3)N(CC3=CC=CC=C3)N=C2)C=C1,1,0.762,0.778,552.7,CHEMBL2263271,CCC(=O)C1=CC=C(N2N=C(C(=O)CC)C(C(=O)C3=CC=CC=C3)=C2C2=CC=CC=C2)C=C1,1,0.762,0.822,436.5,CHEMBL3237215,O=C(NC1=CC=CC=C1C(F)(F)F)C1=NN(C2=CC=CC([N+](=O)[O-])=C2)C(C2=CC=CC=C2)=C1C(=O)NC1=CC=CC=C1C(F)(F)F,1,0.762,0.945,639.5
185,3669,C1=CC=C(C2=NN(C3=NC=CS3)CC2)C=C1,3,127,127,0,0.6481,0.7616,100.0,59,59,0,0.684,100.0,55,55,0,0.717,100.0,13,13,0,0.544,100.0,CHEMBL2047642,CC1=CC=C(C2=NN(C3=NC(C4=CC=CC=C4)=CS3)C(C3=CC=CS3)C2)C=C1,1,0.762,0.914,401.6,CHEMBL1093116,CCCCC1=NC(Cl)=C(C2CC(C3=CC(Cl)=CC(Cl)=C3O)=NN2C2=NC(C3=CC=C(Cl)C=C3)=CS2)N1,1,0.762,0.941,581.4,CHEMBL1092836,CCCCC1=NC(Cl)=C(C2CC(C3=CC=CC=C3O)=NN2C2=NC(C3=CC=C(Cl)C=C3)=CS2)N1,1,0.707,0.955,512.5
186,28,C1CCC[C@H](O[C@@H]2CCCCO2)C1,3,129,127,2,0.6325,0.7616,99.05,70,68,2,0.598,97.14,51,51,0,0.564,100.0,8,8,0,0.736,100.0,CHEMBL2368384,NC[C@@H]1O[C@H](O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@H](O)[C@H](N)C[C@H]2N)[C@@H](N)[C@@H](O)[C@@H]1O,1,0.762,0.856,484.5,CHEMBL2368386,NC[C@@H]1O[C@H](O[C@H]2[C@H](O[C@@H]3OC(CO)(CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@H](O)[C@H](N)C[C@H]2N)[C@@H](N)[C@@H](O)[C@@H]1O,1,0.762,0.954,514.5,CHEMBL4287089,CCCCCCCCO[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H](N)C[C@H]2N)O[C@@H]1C,1,0.762,0.78,580.7
187,3674,C(C1=CC=CC=C1)=NNC1=NC=CS1,3,127,127,0,0.4877,0.7616,100.0,59,59,0,0.481,100.0,55,55,0,0.667,100.0,13,13,0,0.315,100.0,CHEMBL2335506,O=C1OC2=CC=CC=C2C=C1C1=CSC(N2N=C(C3=CC=C(Cl)C=C3)C[C@@]2(O)C(F)(F)F)=N1,1,0.762,0.764,491.9,CHEMBL2282748,COC1=CC=C(C2=NN(C3=NC(C4=CC=C([N+](=O)[O-])C=C4)=CS3)C(C3=CC=C(SC)C=C3)C2)C=C1OC,1,0.762,0.972,532.6,CHEMBL1092836,CCCCC1=NC(Cl)=C(C2CC(C3=CC=CC=C3O)=NN2C2=NC(C3=CC=C(Cl)C=C3)=CS2)N1,1,0.522,0.955,512.5
188,2980,C1=CC=C(C2=CC=CO2)C=C1,3,153,127,26,0.4503,0.7616,80.98,78,70,8,0.477,89.74,35,30,5,0.453,85.71,40,27,13,0.42,67.5,CHEMBL3099397,O=C(O)[C@@H](CC1=CC=CC=C1)N1C(=O)/C(=C/C2=CC=C(C3=CC=C(Cl)C(Cl)=C3)O2)NC1=S,1,0.762,0.957,487.4,CHEMBL2260581,N#CC1=CC=C(C2=CC=C(C3=CC=CS3)O2)C=C1,1,0.762,0.789,251.3,CS000193305,CCCc1ccc(-c2cc3cn([C@H]4C[C@H](O)[C@@H](CO)O4)c(=O)nc3o2)cc1,0,0.762,0.087,370.4
189,9792,C1=CC=C(C2=CNN=N2)C=C1,3,134,127,7,0.4183,0.7616,91.64,74,71,3,0.405,95.95,44,43,1,0.356,97.73,16,13,3,0.494,81.25,CHEMBL4865407,BrC1=CC=C(C2=C3C4=CC=CC=C4SCN3N=N2)C=C1,1,0.762,0.645,344.2,CHEMBL5394182,CC1=CC=C(C2=CN(C3=CC=C(C(=O)NC4=NC=C([N+](=O)[O-])S4)C(O)=C3)N=N2)C=C1,1,0.693,0.541,422.4,CHEMBL3824313,CCCCCCCCC[C@@H](O)[C@H](CO)N1C=C(C2=CC=CC(O)=C2)N=N1,1,0.762,0.751,361.5
190,2362,C1=CC2=C(C=C1)OCC=C2,3,152,126,26,0.5779,0.7616,80.84,74,64,10,0.634,86.49,20,15,5,0.551,75.0,58,47,11,0.548,81.03,CHEMBL1085923,CC1=CC2=C(C=C1S(=O)(=O)Cl)C(CN=[N+]=[N-])=CC(=O)O2,1,0.762,0.977,313.7,CHEMBL2234679,CCN(CC)C1=CC=CC(OCC2=CC(=O)OC3=C2C=CC2=CC=CC=C23)=C1,1,0.762,0.833,373.5,CHEMBL3088305,CCOC(=O)C(CC1=CC=C(OCC2=CC(=O)OC3=C2C=CC2=CC=CC=C23)C=C1)NC(=O)C1=CC=CC=C1,1,0.762,0.966,521.6
191,5100,C1=CN(C2CCCC2)C=N1,3,125,125,0,0.6871,0.7616,100.0,43,43,0,0.686,100.0,41,41,0,0.709,100.0,41,41,0,0.666,100.0,CHEMBL509509,C1=CC=C(NCCNC2=NC=NC3=C2N=CN3C2CCCC2)C=C1,1,0.762,0.837,322.4,CHEMBL461465,COC1=CC=C(CNC2=NC=NC3=C2N=CN3C2CCCC2)C=C1,1,0.762,0.613,323.4,CHEMBL473230,CC(C)(C)C1=CC=C(C2=NC3=CC(Cl)=CC=C3N2C2CCCC2)C=C1,1,0.762,0.967,352.9
192,1989,C1CSCN1C1=CC=CC=C1,3,142,125,17,0.5517,0.7616,87.77,49,49,0,0.541,100.0,46,35,11,0.53,76.09,47,41,6,0.585,87.23,CHEMBL3309464,O=C1CSC(C2=CC=CS2)N1C1=CC=C(Cl)C=C1O,1,0.762,0.891,311.8,CHEMBL3309467,CC1=C(C2SCC(=O)N2C2=CC=C(Cl)C=C2O)SC=N1,1,0.727,0.801,326.8,CHEMBL2148057,CC1=C(C2SCC(=O)N2C2=CC=C(F)C=C2)SC(C2=CC=CC=C2)=N1,1,0.762,0.958,370.5
193,3671,C1=NN(C2=NC(C3=CC=CC=C3)=CS2)CC1,3,146,125,21,0.5232,0.7616,89.73,71,56,15,0.574,78.87,62,56,6,0.624,90.32,13,13,0,0.372,100.0,CHEMBL2282752,COC1=CC=C(C2=NN(C3=NC(C4=CC=C([N+](=O)[O-])C=C4)=CS3)C(C3=CC=C(C4=CC=C(Cl)C=C4Cl)O3)C2)C=C1OC,1,0.762,0.978,621.5,CHEMBL2282751,CSC1=CC=C(C2CC(C3=CC=C(Cl)C=C3Cl)=NN2C2=NC(C3=CC=C([N+](=O)[O-])C=C3)=CS2)C=C1,1,0.756,0.985,541.5,CHEMBL1092836,CCCCC1=NC(Cl)=C(C2CC(C3=CC=CC=C3O)=NN2C2=NC(C3=CC=C(Cl)C=C3)=CS2)N1,1,0.619,0.955,512.5
194,7767,C1=CC=C(C2=NC3=CC=CC=C3CN2)C=C1,3,131,124,7,0.5833,0.7616,95.31,49,47,2,0.624,95.92,50,45,5,0.539,90.0,32,32,0,0.586,100.0,CHEMBL2237911,O=C1C2=CC(Cl)=CC=C2N=C(C2=CC=CC=C2)N1C1=CC=CC(Cl)=C1,1,0.762,0.782,367.2,CHEMBL2296348,NC(CCC(=O)N1C(C2=CC(F)=CC=C2F)=NC2=CC=CC=C2C1=O)C(=O)O,1,0.736,0.955,387.3,CHEMBL2282637,CSC1=CC=C(NC(=O)NCCN2C(C3=CC=CC=C3)=NC3=CC=C([N+](=O)[O-])C=C3C2=O)C=C1,1,0.762,0.911,475.5
195,1725,C1=CN2C=CSC2=N1,3,132,123,9,0.4957,0.7616,90.61,56,52,4,0.487,92.86,17,14,3,0.507,82.35,59,57,2,0.493,96.61,CS000291769,O=Nc1c(-c2ccccc2)nc2sccn12,1,0.762,0.913,229.3,CHEMBL572587,CCCNC1NN=C(CC2=CSC3=NC(C4=CC=C(Br)C=C4)=CN23)S1,0,0.762,0.199,436.4,CHEMBL583292,CCCCN1C(CC2=CSC3=NC(C4=CC=C(Br)C=C4)=CN23)=NNC1=S,1,0.762,0.975,448.4
196,4142,C1=CC=C(C=C1)N1C=NN=N1,3,131,123,8,0.4676,0.7616,96.3,19,19,0,0.448,100.0,40,40,0,0.559,100.0,72,64,8,0.396,88.89,CS000484693,Cc1ccc2nc(Cl)c3nnnn3c2c1,1,0.73,0.544,219.6,CHEMBL4444466,CCOC(=O)C(C#N)C(C1=CC2=C(C)C=CC=C2N2N=NN=C12)P(=O)(OCC)OCC,1,0.72,0.965,445.4,CS000127759,Clc1nc2ccccc2n2nnnc12,1,0.762,0.786,205.6
197,15426,C1=CC=C(C2=CNC=C2)C=C1,3,157,123,34,0.4615,0.7616,76.57,59,53,6,0.557,89.83,32,21,11,0.455,65.63,66,49,17,0.373,74.24,CHEMBL4294016,OC1=CC=C2C=CC=CC2=C1C1=CNC2=CC=C(F)C=C12,1,0.762,0.908,277.3,CHEMBL4282736,OC1=CC=C2C=C(Br)C=CC2=C1C1=CNC2=CC=CC=C12,1,0.762,0.588,338.2,CHEMBL188801,CN1C=C(C2=CC=C(Cl)C=C2Cl)C(C(C2=CC=CC=C2)N2C=CNC2)=C1,1,0.762,0.905,384.3
198,3660,C1=CC=C(C2=NN(C3=NC(C4=CC=CC=C4)=CS3)CC2)C=C1,3,122,122,0,0.6597,0.7616,100.0,54,54,0,0.734,100.0,55,55,0,0.7,100.0,13,13,0,0.545,100.0,CHEMBL2282751,CSC1=CC=C(C2CC(C3=CC=C(Cl)C=C3Cl)=NN2C2=NC(C3=CC=C([N+](=O)[O-])C=C3)=CS2)C=C1,1,0.762,0.917,541.5,CHEMBL2282748,COC1=CC=C(C2=NN(C3=NC(C4=CC=C([N+](=O)[O-])C=C4)=CS3)C(C3=CC=C(SC)C=C3)C2)C=C1OC,1,0.758,0.972,532.6,CHEMBL1092836,CCCCC1=NC(Cl)=C(C2CC(C3=CC=CC=C3O)=NN2C2=NC(C3=CC=C(Cl)C=C3)=CS2)N1,1,0.688,0.955,512.5
199,4130,C1=CC=C(N2C=CN=C2)C=C1,3,138,122,16,0.5715,0.7616,81.61,82,81,1,0.554,98.78,45,33,12,0.514,73.33,11,8,3,0.647,72.73,CHEMBL2234936,COC1=CC(OC)=CC(N2C(C3=CC=C(F)C=C3)=NC(C)=C2C)=C1,1,0.762,0.732,326.4,CHEMBL3093085,O/N=C/C1=NC=CN1C1=CC=C(F)C=C1,1,0.762,0.967,205.2,CHEMBL3098886,COC1=CC(NS(=O)(=O)CC2=CC=CC(C(F)(F)F)=C2)=CC=C1N1C=NC(Cl)=C1,1,0.762,0.658,445.9
200,4609,C1=CC(C2=CC=CC=C2)C=CO1,3,146,122,24,0.5644,0.7616,79.3,69,62,7,0.57,89.86,59,48,11,0.571,81.36,18,12,6,0.551,66.67,CHEMBL2064367,CC1=NN(C2=CC=CC=C2)C2=C1C(C1=CC=C(O)C=C1)C(C#N)=C(N)O2,1,0.762,0.711,344.4,CHEMBL4086698,CC1=CC=C(C2C(C#N)=C(N)OC3=C2CNC2=C3C=CC=C2[N+](=O)[O-])C=C1,1,0.762,0.982,360.4,CHEMBL5275783,CCO/C=N/C1=C(C#N)C(C2=CC=CC(OC)=C2OC)C2=C(O1)N(C)C(=O)N(C)C2=O,1,0.762,0.981,426.4
201,3665,C(C1=CC=CC=C1)=NNC1=NC(C2=CC=CC=C2)=CS1,3,122,122,0,0.511,0.7616,100.0,54,54,0,0.532,100.0,55,55,0,0.655,100.0,13,13,0,0.345,100.0,CHEMBL2282749,CSC1=CC=C(C2CC(C3=CC=C([N+](=O)[O-])C=C3)=NN2C2=NC(C3=CC=C([N+](=O)[O-])C=C3)=CS2)C=C1,1,0.707,0.953,517.6,CHEMBL2296948,FC1=CC=CC(F)=C1C1CC(C2=CC=CC=C2)=NN1C1=NC(C2=CC=C(Br)C=C2)=CS1,1,0.762,0.892,496.4,CHEMBL1092836,CCCCC1=NC(Cl)=C(C2CC(C3=CC=CC=C3O)=NN2C2=NC(C3=CC=C(Cl)C=C3)=CS2)N1,1,0.507,0.955,512.5
202,8335,C1=CC=C(CC2=NC=CO2)C=C1,3,120,120,0,0.6845,0.7616,100.0,25,25,0,0.658,100.0,36,36,0,0.706,100.0,59,59,0,0.689,100.0,CHEMBL390871,CCC1=CC=C(C(=O)NC2=CC=C3OC(CC4=CC=C(Cl)C=C4)=NC3=C2)C=C1,1,0.762,0.875,390.9,CHEMBL489521,NC1=CC=C2N=C(CC3=CC=C(F)C=C3)OC2=C1,1,0.762,0.9,242.3,CHEMBL242370,CC1=CC=C(CC(=O)NC2=CC=C3OC(CC4=CC=CC=C4)=NC3=C2)C=C1,1,0.762,0.988,356.4
203,8436,C1=NN2C=NN=C2SC1,3,130,120,10,0.6063,0.7616,93.75,48,43,5,0.511,89.58,60,55,5,0.702,91.67,22,22,0,0.606,100.0,CHEMBL2235456,COC1SC2=NN=C(C3=CC=CC=C3)N2N=C1C1=CC=CC=C1,1,0.762,0.657,322.4,CHEMBL460244,CSC1=CC=C(C2=NN3C(=NN=C3C3=CC(Cl)=CC(Cl)=C3Cl)SC2)C=C1,1,0.762,0.987,441.8,CHEMBL2043066,CS(=O)(=O)C1=CC=C(CC2=NN=C3SCC(C4=CC=C(Cl)C=C4Cl)=NN23)C=C1,1,0.762,0.898,453.4
204,4145,C1=CC=C2C(=C1)C=CC1=NN=NN12,3,125,120,5,0.5502,0.7616,96.36,23,22,1,0.443,95.65,41,41,0,0.705,100.0,61,57,4,0.503,93.44,CHEMBL4554574,CC1=CC=C2C=C(C3CC(C4=CC=CC=N4)=NN3C(N)=S)C3=NN=NN3C2=C1,1,0.617,0.902,388.5,CHEMBL4290848,COC1=CC=C2C(=C1)C=C(C1CC(C3=CC(Br)=CC=C3O)=NN1)C1=NN=NN12,1,0.762,0.872,439.3,CHEMBL1087515,CCOP(=O)(OCC)C(O)C1=CC2=CC=C(C)C=C2N2N=NN=C12,1,0.736,0.995,350.3
205,7693,C1C=COC1,3,125,119,6,0.601,0.7616,95.71,58,55,3,0.561,94.83,39,36,3,0.651,92.31,28,28,0,0.591,100.0,CHEMBL4742682,CCCC1=C(C(=O)OC)C(=O)[C@@](C)(/C=C/C=C/[C@H](C)O)O1,1,0.762,0.967,294.3,CHEMBL4585382,C[C@H](CO)C[C@@]1(C)OC(CC2(O)CC(=O)NC(=O)C2)=CC1=O,1,0.762,0.837,311.3,CHEMBL4742682,CCCC1=C(C(=O)OC)C(=O)[C@@](C)(/C=C/C=C/[C@H](C)O)O1,1,0.762,0.989,294.3
206,8336,C1=CC=C(CC2=NC3=CC=CC=C3O2)C=C1,3,120,118,2,0.607,0.7616,97.33,25,23,2,0.61,92.0,36,36,0,0.611,100.0,59,59,0,0.6,100.0,CHEMBL241950,O=C(CC1=CC=C(Br)C=C1)NC1=CC=C2OC(CC3=CC=C(Cl)C=C3)=NC2=C1,1,0.762,0.911,455.7,CHEMBL450569,NC1=CC=C2OC(CC3=CC=C(F)C=C3)=NC2=C1,1,0.708,0.912,242.3,CHEMBL475953,O=C(NC1=CC=C2OC(CC3=CC=CC=C3)=NC2=C1)C1=CC2=CC=CC=C2O1,1,0.754,0.968,368.4
207,2117,C1=CC=C(C2=CN3N=CSC3=N2)C=C1,3,118,118,0,0.5792,0.7616,100.0,43,43,0,0.615,100.0,43,43,0,0.463,100.0,32,32,0,0.66,100.0,CHEMBL561581,ClC1=CC=C(C2=C(Br)N3N=C(CC4=NOC5=CC=CC=C45)SC3=N2)C=C1,1,0.762,0.989,445.7,CHEMBL558502,COC1=CC=C(C2=C(SC#N)N3N=C(CC4=NOC5=CC=CC=C45)SC3=N2)C=C1,1,0.632,0.965,419.5,CHEMBL3414752,BrC1=CC=C(C2=C(/C=N/C3CCCCC3)N3N=C(C4=CC=C(I)C=C4)SC3=N2)C=C1,1,0.729,0.989,591.3
208,3074,C(NNCC1=CC=CC=C1)C1=CC=CC=C1,3,118,117,1,0.6889,0.7616,99.33,52,52,0,0.666,100.0,50,49,1,0.681,98.0,16,16,0,0.72,100.0,CHEMBL2281712,O=C(NNC(=O)C1=CC=CC([N+](=O)[O-])=C1)C1=CC=C(N2C=CC=C2)C=C1,1,0.762,0.967,350.3,CHEMBL4059732,CC(=O)C1=CC=CC(C(=O)NNC(=O)C2=CC=C(N3C=CC=C3)C=C2)=C1,1,0.762,0.944,347.4,CHEMBL2283499,COC1=CC=C(Br)C(C(=O)NN2C(=O)CSC2C2=CC=C(O)C=C2)=C1,1,0.762,0.951,423.3
209,15480,C1NC/C(=C\C2=CC=CC=C2)S1,3,129,117,12,0.5657,0.7616,85.97,76,75,1,0.598,98.68,22,18,4,0.463,81.82,31,24,7,0.636,77.42,CS000505885,Cc1ccc(Cl)cc1NCN1C(=O)/C(=C\c2cccc(Cl)c2Cl)SC1=S,1,0.762,0.958,443.8,CS000171924,NCCN1C(=O)S/C(=C/c2ccc(F)c(Oc3ccccc3)c2)C1=O,1,0.762,0.673,358.4,CS000039541,O=C1S/C(=C/c2ccccc2F)C(=O)N1CNc1cccc([N+](=O)[O-])c1,1,0.762,0.702,373.4
210,3105,C1=CC=C(CSC2=CC=CC=C2)C=C1,3,120,117,3,0.5276,0.7616,97.78,45,42,3,0.478,93.33,37,37,0,0.53,100.0,38,38,0,0.575,100.0,CHEMBL3249755,CC(SC1=CC=C2N=C(N)N=C(N)C2=C1)C1=CC=C(Cl)C=C1,1,0.762,0.97,330.8,CHEMBL78130,O=C(CC(C1=CC=CC=C1)S(=O)(=O)C1=CC=CC=C1)NO,1,0.762,0.631,305.4,CHEMBL4129157,O=[N+]([O-])C1=CC=C2OC(C3=NC4=CC=CC=C4SC(C4=CC=CC=C4F)C3)=CC2=C1,1,0.762,0.935,418.4
211,3978,C1C=CCC2=C1C=C1C=CC=CN21,3,116,116,0,0.6008,0.7571,100.0,49,49,0,0.636,100.0,28,28,0,0.664,100.0,39,39,0,0.503,100.0,CHEMBL4078756,CN(C)CCCCCCOC(=O)C1=C2C=CC(Br)=CN2C2=C1C(=O)C1=CC=CN=C1C2=O,1,0.745,0.995,498.4,CHEMBL4078322,COP(=O)(CCOC(=O)C1=C2C=CC(Br)=CN2C2=C1C(=O)C1=CC=CN=C1C2=O)OC,1,0.757,0.945,507.2,CHEMBL1935364,CCOC(=O)C1=C2C=C(OC)C=CN2C2=C1C(=O)C1=CC=CC=C1C2=O,1,0.69,0.867,349.3
212,6052,C1=CC2=NC=CN=C2C=C1,3,138,116,22,0.5255,0.7616,75.04,91,85,6,0.624,93.41,24,17,7,0.564,70.83,23,14,9,0.389,60.87,CHEMBL4247917,OC1=CC=C(Br)C2=NC3=CC(Cl)=CC=C3N=C12,1,0.762,0.95,309.6,CHEMBL4105339,O=C(/C=C/C1=CN=C2C=CC=CC2=N1)C1=CC=CC(Br)=C1,1,0.757,0.866,339.2,CHEMBL4061836,O=C(/C=C/C1=CN=C2C=CC=CC2=N1)C1=CC=C2C=CC=CC2=C1,1,0.662,0.767,310.4
213,2632,C1=CC=C2SC=CC2=C1,3,146,115,31,0.4796,0.7616,80.33,60,52,8,0.417,86.67,33,31,2,0.54,93.94,53,32,21,0.482,60.38,CS000381050,N=C(N)N/N=C/c1csc2ccccc12,1,0.762,0.889,218.3,CHEMBL395186,OB(O)C1=CC2=CC(CN3C=CN=C3)=CC=C2S1,1,0.762,0.884,258.1,CS000012671,C1=CC=C(C2=C(C3=CC=C4C=CSC4=C3)N3CCCC3=N2)N=C1,1,0.752,0.777,317.4
214,7296,C1=NCCN1,3,122,114,8,0.4081,0.7616,87.48,69,68,1,0.384,98.55,45,40,5,0.369,88.89,8,6,2,0.471,75.0,CS000321162,CCN1C(=S)N(CC)C2NC([SeH])=NC21,1,0.762,0.589,277.3,CHEMBL1801945,NCCC[C@H](N)CC(=O)NCCC[C@H](N)CC(=O)N[C@@H]1[C@H](O)[C@@H](OC(N)=O)[C@@H](CO)O[C@H]1NC1=N[C@@H]2C(=O)NC[C@@H](O)[C@H]2N1,1,0.762,0.462,630.7,CS000104062,CCSC1=NC2C(N(C)C(=O)N2C)N1/N=C/C=C\c1ccco1,1,0.743,0.785,333.4
215,4566,C1CS/C(=N/C2=NC=CS2)N1,3,135,113,22,0.6428,0.7616,86.96,61,56,5,0.65,91.8,55,38,17,0.623,69.09,19,19,0,0.655,100.0,CHEMBL4551586,CCOC(=O)C1=C(C)N=C(/N=C2\NC(=O)/C(=C3/C(=O)N(C)C4=CC=CC=C34)S2)S1,1,0.762,0.967,428.5,CHEMBL4529779,CC(=O)C1=C(C)N=C(/N=C2\NC(=O)/C(=C3/C(=O)N(C)C4=CC=CC=C34)S2)S1,1,0.762,0.89,398.5,CHEMBL4450574,CCOC(=O)C1=C(C)N=C(/N=C2\NC(=O)/C(=C3/C(=O)NC4=CC=C(F)C=C34)S2)S1,1,0.759,0.861,432.5
216,5880,C1=NN(C2=CC=CC=C2)CC1,3,116,113,3,0.6338,0.7616,94.59,59,58,1,0.619,98.31,49,48,1,0.712,97.96,8,7,1,0.571,87.5,CHEMBL1098867,CCOC1=CC=C(C2=NN(C3=CC=CC=C3)C(C3=CC=C(SC)C=C3)C2)C=C1,1,0.762,0.902,388.5,CHEMBL1099154,COC1=CC=CC(C2=NN(C3=CC=CC=C3)C(C3=CC=C(SC)C=C3)C2)=C1,1,0.753,0.959,374.5,CHEMBL512296,FC1=CC=C(N2N=C(C3=CC=CC=C3)[C@H](N3C=CN=C3)[C@H]2C2=CC=CC=C2)C=C1,1,0.627,0.973,382.4
217,26060,C1=NN=CNC1,3,121,113,8,0.5275,0.7616,94.43,50,46,4,0.512,92.0,46,42,4,0.575,91.3,25,25,0,0.496,100.0,CHEMBL568979,CC1=NN=C(S)N(N)C1=O,1,0.762,0.956,158.2,CHEMBL228282,C/C(=N\N1C(S)=NN=C(C)C1=O)C1=CC=CC=N1,1,0.762,0.749,261.3,CHEMBL1276693,O=C1C(CC2=CC=C(Cl)C=C2Cl)=NN=C2SC=C(C3=CC=C(Br)C=C3)N12,1,0.762,0.97,467.2
218,933,C1=CC=C(C2=NNCO2)C=C1,3,123,112,11,0.5479,0.7616,89.37,58,58,0,0.454,100.0,36,27,9,0.63,75.0,29,27,2,0.559,93.1,CHEMBL4205908,CCCCC(CC)COC1=CC=CC(C2=NNC(=O)O2)=C1,1,0.762,0.775,290.4,CHEMBL1276706,CC1=CC=CC=C1OCC1=CC=CC=C1C1=NN(CNC2=CC=C(Cl)C=C2C(=O)C(F)(F)F)C(=S)O1,1,0.762,0.953,534.0,CS000164076,Cc1ccc(-c2nn(CN3CC(C)OC(C)C3)c(=S)o2)cc1,1,0.751,0.848,319.4
219,1085,C1=CC=C(C=C1)OC1=CC=CC=C1,3,153,111,42,0.6356,0.7616,69.64,95,84,11,0.626,88.42,39,8,31,0.556,20.51,19,19,0,0.725,100.0,CHEMBL4864879,C/C=C(\C)C1=C(Cl)C(O)=C(C)C2=C1OC1=CC(O)=C(Cl)C(C)=C1C(=O)O2,1,0.762,0.993,395.2,CHEMBL4104006,C=CC(C)(C)C1=CC(O)=C2OC3=C(O)C(O)=CC=C3C(=O)C2=C1O,1,0.762,0.631,328.3,CHEMBL4862078,C/C=C(\C)C1=C(Cl)C(O)=C(C)C2=C1OC1=C(Cl)C(O)=C(Cl)C(C)=C1C(=O)O2,1,0.762,0.976,429.7
220,3233,C(=N/N1C=NNC1)\C1=CC=CC=C1,3,115,111,4,0.6277,0.7616,97.06,54,52,2,0.48,96.3,39,37,2,0.726,94.87,22,22,0,0.677,100.0,CHEMBL396722,CSC1=CC=C(CC2=NN(CN3CCOCC3)C(=S)N2/N=C/C2=CC=C(Cl)C=C2)C=C1,1,0.732,0.993,474.1,CHEMBL3323298,COC1=CC=C(/C=N/N2C(CC3=CC=CC=C3NC3=C(Cl)C=CC=C3Cl)=NN(CN3CCCCC3)C2=S)C=C1OC,1,0.762,0.946,611.6,CHEMBL2297639,CSC1=CC=C(/C=N/N2C(CC3=CC=C(S(C)(=O)=O)C=C3)=NNC2=S)C=C1,1,0.762,0.983,418.6
221,5081,C1C=CCN1C1=CC=CC=C1,3,125,111,14,0.6025,0.7616,89.29,38,31,7,0.493,81.58,27,26,1,0.641,96.3,60,54,6,0.673,90.0,CHEMBL398278,COC1=CC(O)=C2C(=C1Br)C(=O)N1C3=CC=C(C)C=C3COC21,1,0.762,0.935,376.2,CHEMBL3290515,CCOP(=O)(OCC)C(O)C1=C(N(C)C)C(=O)N(C2=CC=CC=C2)C1=O,1,0.762,0.973,382.4,CS000248174,C=CCOC(=O)Cc1ccc(N2C(=O)C=CC2=O)cc1,1,0.762,0.955,271.3
222,3984,C1=CC=C2OCCCC2=C1,3,126,111,15,0.5848,0.7616,86.82,57,56,1,0.597,98.25,50,39,11,0.601,78.0,19,16,3,0.556,84.21,CHEMBL4126781,COC1=C(Cl)C(OC)=C2C(=C1C(C)=O)OC(C)(C)C(OC)C2Cl,1,0.762,0.936,363.2,CHEMBL2030427,CCOC(=O)[C@H]1C[C@@H]2COC3=CC=C(/N=N/C4=CC=CC=C4)C=C3[C@@H]2N1CC,0,0.762,0.152,379.5,CHEMBL1087434,CCCCCCCCCC(=O)O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC=C(O)C(O)=C1,1,0.762,0.798,444.5
223,4091,C1COC2=CC=CC=C2N1,3,117,111,6,0.5438,0.7616,94.87,63,63,0,0.541,100.0,39,33,6,0.636,84.62,15,15,0,0.454,100.0,CHEMBL2235498,O=C1COC2=CC(Cl)=CC=C2N1CC1=CC=CC=C1,1,0.762,0.966,273.7,CHEMBL2235493,O=C1COC2=CC(F)=CC=C2N1CC1CCCO1,1,0.762,0.902,251.3,CHEMBL4457703,CCOC(=O)CC1OC2=CC(N)=CC=C2NC1=O,1,0.762,0.779,250.3
